Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
QKI	Q9QYS9;Q9QYS9-8;Q9QYS9-4;Q9QYS9-3;Q9QYS9-2;Q9QYS9-7;Q9QYS9-5	2383872.08734831	846.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
TXNRD1	Q9JMH6;Q9JMH6-2	1524716.66915695	1150.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
SF3B1	G5E866;Q99NB9	22686.9503341552	5965.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RBBP7	Q60973;A2AFI9;A2AFJ1	1052275.72927169	1426.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPL24	Q8BP67	570988.651262232	1967.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RTN3	Q9ES97;Q9ES97-2;Q9ES97-5	504118.639405174	2097.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
CSRP1	P97315	15065495.6719616	184.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
CADM3	Q99N28;K4DI58	1329008.06877284	1234.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PCCA	Q91ZA3	2145540.73975796	923.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
KTN1	F8VQC7;A0A087WQ25;A0A087WRS1	313560.757220082	2576.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
MARS	E9QB02;Q68FL6	544796.462513189	2024.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
THOP1	Q8C1A5	1507001.70287105	1159.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
LETM1	Q9Z2I0	699354.826424921	1782.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PRKAR1A	Q9DBC7	3536821.19210363	653.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
WDR7	Q920I9	294944.447490843	2658.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
MAG	A0A087WPR1;P20917;Q3ZB60	3160429.07951878	701.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
UCHL3	Q9JKB1	4706458.69219261	521.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
SNX5	Q9D8U8	1829941.82760332	1023.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPL27A	P14115	433650.938510218	2241.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
HSD17B12	O70503	375495.056729764	2379.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
SH3GLB2	A2AWI7	5893454.40610975	423.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
EIF3C	Q8R1B4	188104.120187427	3205.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PPP1R11	Q8K1L5	14692610.80084	188.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
SLC25A22	Q9D6M3;E9Q6M6;E9PV90;E9PY45	2862795.97914652	761.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
MYL12B	Q3THE2	4798023.81697357	513.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PTGES3	Q9R0Q7;D3Z7C6	7251094.46021688	367.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
LGALS3BP	Q07797	57750.9053048563	4715.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
NDUFB10	Q9DCS9;D3YUK4	11782122.6634963	229.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
LGALS3	P16110;Q8C253	51934.7820437245	4854.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PRKCB	P68404-2	1000712.92570876	1467.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
VWA5A	Q99KC8	1512168.41261104	1154.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPL18A	P62717	719552.768560226	1761.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
SH3BGRL3	Q91VW3	12771941.552883	217.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
CYB5A	P56395;G5E850;E0CY88	3250134.03604883	688.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PRPS1;PRPS1L3	Q9D7G0;G3UXL2	3902656.88985074	597.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
UBE2L3	P68037;D3YZS3	6287672.58946896	406.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
TPM1	F8WID5	3972096.3188554	592.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
IVD	Q9JHI5	3921444.31383789	595.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
EEA1	Q8BL66	890576.298678497	1568.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
BCAN	Q61361	2782231.17127535	771.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PAICS	Q9DCL9	2312397.81627639	863.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
