Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
ING1	Q9QXV3;Q9QXV3-2	3732.2	5186.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
XAF1	Q5NBU8;Q5NBU8-3;Z4YN17	1484.97	6304.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
FERMT3	Q8K1B8	15286.2	3426.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
RNF213	F7A6H4;E9Q555	649.189	7118.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
UGT1A7C	Q6ZQM8	17839.6	3256.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
GTDC1	Q8BW56;G8JL42;Q8BW56-2;B1AY87	781.727	6930.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
STX3	Q64704;Q64704-2;Q8R1B7;Q64704-6;Q64704-5;Q64704-3;Q64704-4	395.66	7533.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
NCF2	O70145	5576.18	4666.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ADAM9	Q61072;E9Q638	1080.7	6624.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
FAM168A	Q8BGZ2-2;Q8BGZ2	16831.5	3314.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
DYSF	E9PXU9;Q9ESD7;E9QL12	38695.7	2431.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
FCRLS	Q9EQY5	625.514	7152.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ZFP219	Q6IQX8	2366.02	5760.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
EHBP1L1	E9QP49;Q99MS7-2;G5E8Y6	112.052	8253.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
TGM1	Q9JLF6	25827.7	2851.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
POLD1	P52431;D6RFB8	353.141	7626.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
TAP2	P36371	3342.29	5336.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
IRF5	P56477	1660.43	6176.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PIK3CD	Q3UDT3;Q8CI98;Q3T9Y0;B0QZL5	8.04757	8670.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
MET	P16056;F8VQL0	136.105	8165.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
DSP	E9Q557;E9PZW0	192.937	7992.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
GVIN1	L7N451	201.444	7968.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
SH3BP4	Q921I6	5649.71	4652.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
UPP1	P52624;E9Q5K7;Q5SUC6	4410.0	4983.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
MNDAL	D0QMC3	276.865	7802.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ARHGAP4	Q80Z68;B1AUX5;B1AUY3;Q3TE27;E9PYS6	136.348	8164.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
RSPH9	Q9D9V4	36289.3	2494.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
DHX58	Q99J87	647.377	7121.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
TES	Q921W7;Q3ULB1;P47226;P47226-2	8321.91	4188.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
LCP2	Q60787;B1ATD2;B1ATD1	9135.03	4077.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
FCGR1	P26151	7176.08	4357.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
CSF1R	P09581	8025.49	4236.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
CCDC88B	Q4QRL3;Q4QRL3-2	71.004	8388.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PLD4	Q8BG07-2;Q8BG07	5909.02	4591.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
AVIL	O88398	10708.5	3858.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
SIGLEC1	Q62230;G3X8X6	840.367	6863.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
MYO1F	Q8CG29;G3V011	287.884	7779.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ABCD1	P48410;A2ALN0	1555.27	6250.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
MAN2B2	O54782;F6TMZ3	23052.5	2968.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
RASAL3	Q8C2K5;D3Z6Z7;Q8C2K5-2	122.444	8214.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
NFATC2	Q60591;Q60591-2	256.872	7841.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PAWR	Q925B0;Q925B0-2	630071.0	514.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
STXBP2	Q64324	14302.7	3502.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
IRG1	P54987	2200.6	5833.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
CD109	Q8R422	45187.8	2277.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
NAIP2	Q9QUK4;A9C471	51.8831	8472.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
MOV10	E9PW39;P23249;D3YVL0	3407.68	5306.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ITGAL	E9QNL8;E9Q5M7;P24063;D3YW95	39.3308	8521.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
RCSD1	Q3UZA1;Q3UZA1-2	4520.18	4937.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
COLEC12	Q8K4Q8	1407.88	6368.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
HCK	P08103;F6UND7;P08103-2	2380.09	5751.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
TMEM29	E9PZH0	29551.2	2712.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
IKBKE	Q9R0T8;E9PYL6	485.54	7362.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
FMN1	Q05860-5;Q05860-6	169.841	8067.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
OAS3	Q8VI93	702.705	7038.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
LRP2	A2ARV4	468.994	7392.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
NFKB2	Q9WTK5	40195.7	2393.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
STAT6	P52633	578.302	7222.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ALOX5	P48999;E9Q6H6;E9QA93	811.535	6894.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
MOCOS	Q14CH1	107.559	8270.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
MYO1G	Q5SUA5	222.433	7920.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
TTC21A	Q8C0S4;Q8C0S4-2	3573.56	5237.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PDE3A	Q9Z0X4	130.276	8186.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
EIF2AK2	Q03963	18423.6	3220.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
FBN1	A2AQ53;Q61554	5359.7	4728.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PARD3B	Q9CSB4;Q5SV54;Q5SV55	6685.7	4452.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
NCF4	P97369;A8XU21	3982.58	5107.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
NBEAL2	E9Q9L6;Q6ZQA0-2;Q6ZQA0;F6VTL9	105.125	8280.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
SLC16A3	P57787	57.4748	8443.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
INPP5D	Q9ES52;Q9ES52-2;Q9ES52-4;Q9ES52-5	684.866	7059.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
SP100	Q8C405;O35892;O35892-2	36.3073	8538.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
GRN	P28798;Q3U9N4;H3BJE0	110886.0	1505.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PLCG2	Q8CIH5	1870.7	6033.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
NCF1	Q09014;F8WH69;S4R293	7297.44	4335.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
KRT86	P97861	28.0484	8578.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
MPEG1	E9QN37	1352.4	6410.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
TLR7	P58681	401.281	7519.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
IFI204	E9QKL6	1711.98	6137.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
MMP12	P34960;Q3TCW6;Q8BJC0	728.986	7002.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ALOX15	P39654	365.962	7602.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
MCM5	Q52KC3;P49718	2126.6	5877.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
CD14	P10810	31154.3	2657.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
IFI202	Q9R002	37726.7	2454.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
GM5483	B2RV77	3077.53	5442.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
CD36	Q08857	414.78	7493.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
COL11A1	Q61245;Q61245-2	366.458	7600.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
	A0A087WNU6	1845.55	6049.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
	A0A087WNZ1	97601.2	1608.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
CD164	A0A087WP12;Q9R0L9	13491.6	3570.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
	A0A087WP54	190.654	8002.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
	A0A087WPK1	425.048	7469.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
	A0A087WPL5	156.339	8107.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
	A0A087WPR7	16.8893	8635.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
MSH3	E9QPY6;A0A087WQ16;P13705	59.2558	8430.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
TRAF3IP1	Q149C2;A0A087WQD8	1856.96	6040.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
	A0A087WQQ5;A0A087WNW3	700.523	7043.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ATP5G2;ATP5G3	P56383;A0A087WQS5;P56384	667.772	7087.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
CASP8	O89110;A0A087WQT6	2985.66	5476.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
LY96	A0A087WQZ9;Q9JHF9	1150.4	6569.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
	A0A087WRN5;A0A087WSH6	6230.71	4527.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PIGX	Q99LV7;F6YX19;A0A087WSN5;F7DFD7;Q99LV7-2	1927.78	5998.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
