Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
NAB2	Q61127;Q3TYF1;Q61127-2	18987.9235734505	6092.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
NLGN1	Q99K10;E9QK34	46039.6605168436	4735.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
KIF4	P33174	13279.1462431114	6540.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
YIPF5	Q9EQQ2	28722.9647622119	5466.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
R3HDM1	E9Q9Q2;Q80ZH9;A0A087WPF0	13114.5098893896	6556.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
NELFE	P19426;P19426-2;G3UY39	61068.154505033	4347.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
KDM4A	Q8BW72;A2A8L9;Q8BW72-2	3476.40230298632	7572.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
NTNG1	Q8R4G0-9;Q8R4G0-5;Q8R4G0-4;F8WJ51;F8WJ50;F8WJ48;Q8R4G0-6;Q8R4G0-8;Q8R4G0-3;Q8R4G0-2;Q8R4G0-7;Q8R4G0;F7CVQ1;Q8R4G0-10	93563.8867995949	3704.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
STX2	Q3TJ55;Q80W45;Q00262	25585.796520394	5636.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
NFYA	F6TWX0;P23708;F7DFJ2;E0CYF3;Q9DBV7;P23708-2	32976.1021878111	5244.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
CDA	P56389	20949.4742135745	5938.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
SLC35F1	Q8BGK5	33181.8812966274	5228.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
CUEDC2	Q9CXX9	79023.0543149794	3954.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
BAI2	H7BX74;H7BWZ2;Q8CGM1;H7BX92;Q8CGM1-3;B1ASC0;Q8CGM1-2	47112.6095529783	4706.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
VPRBP	Q80TR8;Q80TR8-4;Q80TR8-2;Q80TR8-3	1558.87450440971	7819.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
MBOAT2	Q8R3I2;Q8R3I2-2;Q8R3I2-3	19081.3117604239	6081.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
LPIN2	Q99PI5;E9PWN0	16493.9878242937	6268.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
CNR1	P47746	108736.614122738	3493.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
PRKAA2	Q8BRK8	68387.8765134964	4165.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
NF2	P46662;F8WJ43;P46662-2	33063.1115401417	5238.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
CHD7	A2AJK6;A2AJK6-3	4081.04028706385	7509.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
NOP14	Q8R3N1	14156.8193217244	6467.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
ACE	P09470;F6QCP8;P09470-2	9033.3442770776	6983.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
IFT172	Q6VH22	2306.26506522833	7728.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
ERCC3	P49135	4706.39193674426	7435.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
GKAP1	Q9JMB0	11691.3060665393	6703.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
CXX1B	Q9D1F0	100243.552815923	3610.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
MT-ATP6;MTATP6	Q7JCY9;P00848	55243.6973055775	4495.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
GRIK3	B1AS29	21389.5072466509	5900.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
COL4A2	P08122	8008.65308524447	7084.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
IGSF1	Q7TQA1;Q7TQA1-5;Q7TQA1-2;Q7TQA1-3	18309.4205188962	6137.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
RALGPS2	Q9ERD6;Q9ERD6-3;Q8C134;Q9ERD6-2;Q9ERD6-4;A0A087WQ61;A0A087WQU0	16127.8552225049	6298.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
GPSM2	Q8VDU0	16494.1116275873	6267.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
FAM103A1;GM10767	Q9CQY2;Q3TQP0	95234.6704924448	3681.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
CPEB2	E9Q5X2;D3YUJ4	12969.1050066262	6567.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
PLAU	P06869	8931.69578120444	6996.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
SDPR	Q63918	39123.2249735983	4968.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
