Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
DAPK3	O54784	48327.5941076156	4253.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
BRAT1	Q8C3R1;E9QLK3;Q8C3R1-2	6102.30470640676	6980.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
GFOD1	Q3UHD2	25292.8049390295	5183.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
HTRA1	Q9R118	40902.9513050829	4520.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
JAGN1	Q5XKN4	99723.280941331	3289.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
AMDHD1	Q9DBA8	37273.363266065	4627.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
STAMBPL1	Q76N33;Q76N33-2	31263.8581626188	4877.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
	Q9D735	208759.515021842	2428.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
FA2H	Q5MPP0;Q5MPP0-2	22152.3767538104	5367.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
DCAF13	Q6PAC3	27382.8516568321	5064.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
PLD2	P97813;Q6NV49	8967.77953168288	6598.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
PORCN	Q9JJJ7-4;Q9JJJ7-3;Q9JJJ7-2;Q9JJJ7;Q9JJJ7-5	32164.5935262698	4835.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
TESC	Q9JKL5	115723.836061282	3100.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
SUZ12	Q80U70;E9PW15	2304.87702912963	7543.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
DIMT1	Q9D0D4	25483.1596347479	5165.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
ATF2	P16951;P16951-2;P16951-3;G3UXC3;A2AQE9;A2AQF0	28581.4793502805	5001.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
TSC22D3	Q9Z2S7-4;Q9Z2S7-3	213467.451653968	2412.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NFYC	P70353;A2A763	38339.9658877358	4586.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CMC1	Q9CPZ8	294357.252045389	2117.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
LEPRE1	A6PW84;Q3V1T4;A2A7Q5;Q3V1T4-3;Q3V1T4-2	16005.6232637369	5825.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
TBC1D12	Q6A039;E9QQ68	24667.3247523598	5225.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
ANKRD40	Q5SUE8;Q5SUE8-2;Q5SUE8-3	92253.1797537863	3401.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MYT1	Q8CFC2;B0R0C1;Q8CFC2-3;F7CGS5	16257.5893224424	5800.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
KCNIP2	Q9JJ69;Q3YAB3;Q3YAB2;E9QNK8;Q9JJ69-2;Q3YAB1;Q9JJ69-3;Q9JJ69-4;E0CX94;F6TBA6	44606.083091251	4366.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
SERPINA1C	Q00896	39688.5308162037	4547.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MEPCE	Q8K3A9	10769.8675863456	6349.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
KIF1C	O35071	2721.86721806395	7479.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CPSF3L	Q9CWS4;A8Y5J3	10203.1744419644	6432.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MEX3A	G3UYU0	32661.8042116288	4811.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
FAM168A	Q8BGZ2-2;Q8BGZ2	80545.5468516758	3568.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
EIF1B	Q9CXU9	309695.410881784	2064.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NOL7	Q9D7Z3;Q9D7Z3-2	33194.0022232502	4786.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
ALKBH5	Q3TSG4	42663.751727736	4447.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
SURF6	P70279;A2ALA0	33022.4615235664	4792.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
DERL1	Q99J56	27179.5294075348	5077.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
TJAP1	Q9DCD5	7915.5489990258	6736.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
C330007P06RIK	Q8VDP2;Z4YLD0;Q8VDP2-2	99712.8772846857	3290.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MAZ	F8VPK3;P56671	41217.6920922078	4509.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
EED	Q921E6;Q921E6-2;Q921E6-3	15362.7174070081	5877.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
UNC5C	O08747;O08747-2;E9PVI4	7584.72360288639	6783.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
PCDH8	Q7TSK3;Q7TSK3-2;Q7TSK3-3	4009.854016627	7295.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
TIMM21	Q8CCM6-2	85283.8725258663	3492.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MTCL1	Q3UHU5;Q3UHU5-3;B8JJI7;Q3UHU5-2	7791.03627390746	6752.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
TPD52L2	Q8BKP1;Q3TUJ9	181562.961442566	2565.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
ATG2A	Q6P4T0	3439.40065655458	7360.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
WDR70	G3X934;Q3TWF6	16550.4876013693	5782.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
TSEN34	H7BX14;Q8BMZ5;Q8BMZ5-2;D3YY06;D3YWG5;D6RH65	34054.1553350078	4751.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
TMBIM6	Q9D2C7;E0CZE8;E0CXR0;E0CX98	126204.800853644	3010.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
	Q9CRC6	160745.701135377	2714.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
EML3	Q8VC03	4109.32260569477	7282.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
ITFG3	Q8C0Z1	22474.6795743916	5351.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
RIT2	P70425	119781.474071845	3064.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
EFNB1	P52795	7770.77993237032	6753.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
SSBP2	Q9CYZ8-2;Q9CYZ8	33731.8671305622	4761.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
FGFR1OP2	Q9CRA9-2	103415.463098255	3237.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MON1B	Q8BMQ8	10057.2676262103	6451.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
GPR107	Q8BUV8	13055.831277793	6112.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
	Q5EBG8	69252.2210922803	3748.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
ANKRD34B	Q3UUF8	70609.3218753474	3728.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
FAM73B	Q8BK03;Q8BK03-2	16848.9186474352	5762.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
RNF113A2	Q14B01	48781.2098821231	4229.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
PLG	P20918	12476.7084233646	6181.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
A2MP	Q6GQT1	4964.75536365748	7148.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
RGS18	Q99PG4	80003.3768445762	3575.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
DCTN1	E9Q586;D3YX34	7792.1976706191	6750.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
DDX55	Q6ZPL9;E9Q9T6	33934.3606927286	4756.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
TRIM30A	P15533	5414.05169786289	7074.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CHD5	A2A8L1	4112.07089980899	7281.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NRBF2	Q8VCQ3	89351.7820393924	3443.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CCDC9	D3YW42;G3X927	48081.9453910572	4265.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
TUBGCP4	Q8BYN2;Q9D4F8;Q8BKL6	13646.2718821546	6034.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
GRID1	Q61627	3996.46565373765	7296.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MRPL27	Q99N92	153508.188387606	2766.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
BACE1	P56818;Q8C4F4;F6TV37	15797.3267518002	5842.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
SLC5A3	Q9JKZ2	5515.48529124295	7053.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CABIN1	G3X8Q1	6108.03256360112	6977.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
SCG5	P12961	95729.4498076687	3350.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
RAPGEF5	Q8C0Q9;Q8C0Q9-2	12597.261519096	6168.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
