Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
SPG7	Q3ULF4;D3Z1Z1;D3YZN4;D3YXB7	4014.98	5247.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
CLSTN1	Q9EPL2	40.9356	8814.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ENAH	Q03173-4;E9QKR1;Q03173-3;Q03173-6	10616.4	3924.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
FAM131B	E9Q8P8;Q3TY60	2821.44	5680.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
MLYCD	Q99J39;Q99J39-2	14652.1	3547.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ASL	Q91YI0;E0CXM2;E0CY49	39617.2	2405.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
NCOR2	F8VQL9;Q9WU42;E9Q9V3;E9PY55;E9Q701;Q9WU42-2;F6Z4B2	3948.31	5273.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
BOLA1	Q9D8S9	94832.0	1585.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
	Q8C3W1	58597.3	2033.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
CDKL5	Q3UTQ8;Q3UTQ8-2	176.286	8311.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ALS2	Q920R0	707.426	7278.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
RAB24	P35290	53252.5	2120.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
NSUN2	Q1HFZ0;H3BKN0;Q1HFZ0-2	20484.0	3133.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ADCY5	P84309;P84309-2	453.949	7671.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PPP2R5C	Q60996;Q60996-3;Q60996-4	5065.74	4922.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
RPL22	P67984	5182150.0	56.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ISOC1	Q91V64	68902.7	1885.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ITIH3	Q61704;E9PVS1	10051.2	3985.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
KCNJ10	Q9JM63	208574.0	985.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
NDEL1	Q9ERR1;Q9ERR1-2	11562.7	3823.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
EMC8	O70378;M0QWP2	234922.0	922.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
GUCY1A3	Q9ERL9	1106.89	6808.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PPP2R5A	Q6PD03	40333.8	2392.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
SART3	Q9JLI8	15429.4	3477.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PITHD1	Q8BWR2;B1AV57	32337.8	2601.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
	Q922R1	5530.39	4810.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PLIN3	Q9DBG5	90161.6	1625.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ZNFX1	Q8R151;A2A5R6	1278.21	6629.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
TAGLN2	Q9WVA4	2097910.0	181.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
RAB18	P35293	519866.0	545.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
CAMSAP1	A2AHC3;A2AHC4;A2AHC3-2	849.795	7111.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
LGI2	Q8K4Z0-2;Q8K4Z0	732.983	7250.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PDE4D	E9PVU7;B1PSD9;B2KF57;B2KF84;A6XDB1	4743.3	5014.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
DDHD2	Q80Y98;Q80Y98-2;Q80Y98-3	5849.2	4728.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
TCEAL3	Q8R0A5;A2AEC2	26649.3	2832.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
RHOT1	Q8BG51-4	28117.5	2773.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ABHD16A	Q9Z1Q2	21892.2	3058.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
TTR	P07309	5970.07	4711.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
CBR3	Q8K354	137667.0	1278.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
MTFR1L	Q9CWE0;D3YW54;D6RCX5;D3Z0X8	35679.1	2504.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
TMEM163	Q8C996	99478.8	1546.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PRUNE2	Q52KR3;Q52KR3-6	140.958	8422.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
RASAL2	E9PW37;D3YUS5	1219.65	6687.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ITGA6	Q61739-2;F6VSK8	12424.4	3732.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
MICU1	Q8VCX5;Q8VCX5-3;Q8VCX5-2	4503.0	5096.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
DIRAS1	Q91Z61;D3Z0Z5	26991.6	2820.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ACADS	Q07417;F6RAZ3	134359.0	1292.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
RPL28	P41105	3777950.0	82.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
KSR1	Q61097;Q5SXE4	200.785	8238.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
TCEA1	P10711;E9PYD5	196723.0	1029.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
SAMHD1	Q60710	28063.7	2777.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
SDCBP	O08992;Q3TMX0;A2AKJ6;A2AKJ9	843618.0	388.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ITGB1	P09055	101298.0	1532.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
NT5C3B	Q3UFY7;Q3UFY7-4;Q3UFY7-2	35420.9	2510.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
DIAP2;DIAPH2	Q6W4W7;O70566;E9Q4U7	2161.19	6021.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
HNRNPUL1	Q8VDM6;Q8VDM6-2	29591.5	2716.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
RPS24	P62849;P62849-2;P62849-3	1059820.0	328.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
HIST1H1A	P43275	2307120.0	164.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PMM2	Q9Z2M7	73405.0	1822.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
NUP62	Q63850	37587.4	2457.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
