Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
CLNS1A	Q923F1;Q61189	147331.0	1523.0	Microglia	Fractionated	3	adult	Microglia_adult
DOCK11	A2AF47	4320.84	5241.0	Microglia	Fractionated	3	adult	Microglia_adult
SORBS3	Q9R1Z8	449.63	6928.0	Microglia	Fractionated	3	adult	Microglia_adult
COG4	Q8R1U1;G3UWH9;Q7TSQ9	12396.5	4087.0	Microglia	Fractionated	3	adult	Microglia_adult
MRPL19	Q9D338	38528.8	2799.0	Microglia	Fractionated	3	adult	Microglia_adult
ERLIN1	Q91X78	32475.1	3001.0	Microglia	Fractionated	3	adult	Microglia_adult
SLC38A2	Q8CFE6	33223.2	2982.0	Microglia	Fractionated	3	adult	Microglia_adult
TBC1D10A	P58802;Q5SPX8	1351.46	6256.0	Microglia	Fractionated	3	adult	Microglia_adult
	Q91W34;Q91W34-2	8902.29	4451.0	Microglia	Fractionated	3	adult	Microglia_adult
DENND4B	Q3U1Y4;Q3U1Y4-3;Q3U1Y4-2	4015.39	5300.0	Microglia	Fractionated	3	adult	Microglia_adult
CTR9	Q62018;Q62018-2	3685.86	5379.0	Microglia	Fractionated	3	adult	Microglia_adult
SEC14L1	A2A9B9;A8Y5H7;Q99J07	11646.0	4161.0	Microglia	Fractionated	3	adult	Microglia_adult
B3GAT3	P58158	24321.6	3300.0	Microglia	Fractionated	3	adult	Microglia_adult
ANAPC2	Q8BZQ7	5328.4	5020.0	Microglia	Fractionated	3	adult	Microglia_adult
WARS2	Q9CYK1	12173.8	4114.0	Microglia	Fractionated	3	adult	Microglia_adult
ABHD4	Q8VD66;Q8C0M2;Q3U7M5	18415.9	3594.0	Microglia	Fractionated	3	adult	Microglia_adult
GLMN	Q8BZM1;Q3T9A5	9849.44	4354.0	Microglia	Fractionated	3	adult	Microglia_adult
PLCH1	Q4KWH5;I1E4X6;I1E4X4;H3BKK4;Q4KWH5-2;Q4KWH5-4;Q4KWH5-3;H3BKE1	402.236	6990.0	Microglia	Fractionated	3	adult	Microglia_adult
CREG1	O88668	3339700.0	161.0	Microglia	Fractionated	3	adult	Microglia_adult
TBL2	Q9R099	48406.0	2564.0	Microglia	Fractionated	3	adult	Microglia_adult
BOD1L	E9Q6J5	679.339	6713.0	Microglia	Fractionated	3	adult	Microglia_adult
HYPK	Q9CR41;Q9CR41-2	619132.0	615.0	Microglia	Fractionated	3	adult	Microglia_adult
JMY	Q9QXM1;Q9QXM1-3	922.453	6519.0	Microglia	Fractionated	3	adult	Microglia_adult
GTF2F1	Q3THK3	81047.6	2034.0	Microglia	Fractionated	3	adult	Microglia_adult
FBLL1	Q80WS3	2625.12	5711.0	Microglia	Fractionated	3	adult	Microglia_adult
MRPL11	Q9CQF0	106860.0	1789.0	Microglia	Fractionated	3	adult	Microglia_adult
MYO10	F8VQB6	601.254	6779.0	Microglia	Fractionated	3	adult	Microglia_adult
PPIP5K2	E9Q9J4	3357.14	5468.0	Microglia	Fractionated	3	adult	Microglia_adult
DZIP3	Q7TPV2;E9QNZ2	465.49	6910.0	Microglia	Fractionated	3	adult	Microglia_adult
LYPLAL1	E9QLB2;Q3UFF7	80563.9	2040.0	Microglia	Fractionated	3	adult	Microglia_adult
MAPK15	Q80Y86	7211.54	4688.0	Microglia	Fractionated	3	adult	Microglia_adult
